airline,City,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
AA,Albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA,Albuquerque,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.5,0,0,0.25,0,0.07,0.22,0,0,0,0.55,0.17,0,0,0,0,0.32,0,0,0,0,0,0,0.12,0,0.05,0.15,0.2,0.17,0,0,0,0,0.12,0.35,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.27,0,0,0,0.07,0.07,0.25,0,0,0,0.22,0.17,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA,Anchorage,0,0,0,0,0,0.02,0,0,0.17,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.1,0
AA,Atlanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0,0,0.2,0.67,0.27,0,0.32,0.72,0.97,0,1.57,0.8,0.3,0.1,0.8,0.2,0.75,1.14,0.6,0.5,0,0.9,0,0.35,0.12,0.4,0.02,0.05,0,0,0.02,0.02,1.05,0.62,0.17,0.35,0,0.2,1,0.1,0,0.2,0,0.57,0.42,0.22,0.35,0,0,0,0.25,0.57,0,0,0,0,0.85,0.15,0,0.17,0.02,0.97,0,0.15,0.07,0.3,0,0,0.12,0.02,0.35,0,0.6,0.15,0.52,1.17,0.07,0.22,0,0.57,0.3,0,0.1,0,0.57,0.15,0.7,0.85,0,0.1,0.07,0.15,0,0.27,0.25,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.17,0,0,0.22,0.02,0.77,0,0.05,0.55,0.3,0.45,0.62,0.5,0.52,0,1.17,0.12,0.42,0.2,0.15,0.32,0.22,0.05,0.2,0.07,0.17,0.02,0.2,0.22,0.85,0.02,0,0.17,0.55,0.2,0.47,0,0.5,0,0.15,0.4,0.27,0.2,0.57,0.02,0.27,0.2,0.2,0,0,0.15,0.42,0.3,0.02,0.2,0.9,0.02,0.35,0.07,0,0.02,0,0.92,0.5,0.22,0,0.22,0,0,0.2,0.4,0.3,0.12,0.22,0,0.77,0.27,0.65,0.17,0,0.07,0.42,0.27,0,0,0.12,0,0,0.77,0.47,0.37,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
AA,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0.2,0,0.22,0.47,0,0.27,0,0.52,1.14,0.97,0.4,0.12,0,0,0,0.12,0,0,0.22,0.3,0.55,0,0,0,0,0,0,0,0,0.02,1.6,0,0,0.02,0,0,0,0,0.47,1.3,0,0,0,0,0,0.25,0.3,0,0,0.37,0.17,0.15,0,0,0,0,0,0,0.32,0.4,0.32,0.37,0,0.3,0,0,0,0,0,0.3,0.92,0.75,0,0,0,0,0.15,0,0.27,0.32,0,0.2,0.55,0.4,0,0,0.07,0.17,0.05,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA,Boise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0.37,0,0.85,0,0.32,4.15,1.14,0.4,1.1,0.77,0.3,2.82,0.42,0.1,1.22,0.1,0.6,2.07,1.4,0,1,0,0.05,2,0.32,0.7,0.97,1.67,0.25,2.5,0.57,0,0.05,0.15,0,3.2,0.55,0.35,0.85,0,0.12,1.55,0,0,0.8,1,0.42,1.27,0.17,0,0.7,0.05,0.8,1.9,0.55,0.52,1.32,1.17,0.02,1.55,0,0,0.75,0.5,0.3,1.95,0.7,0.75,0.72,0,0.17,3.42,0,0.02,1.62,0.7,0.42,1.92,0.07,0.17,0.57,0.1,0.42,1.52,1.07,0.27,1.52,0.2,0.4,1.22,0.07,0.02,0.57,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
